bench,class,tool,tool_version,variant,mode,period_ns,timing_status,wns_ns,wns_reg2reg_ns,timing_basis,data_path_ns,critical_endpoint,num_cells,num_seq,retime_named_regs,area_um2,routed_wirelength_um,postroute_wns_ns,achieved_density_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_sequential_mw,power_combinational_mw,power_mode,num_lut,num_ff,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r16_dont_touch_conflict,E - preservation conflict,genus,23.12-s086_1,retimed,off,6.5,MET,0.061,,,6.143,r_mid_reg[4]/D,376,48,0,19898.1905705,,,,,,,,,21.8612,6.90767,7.14252,13.7956,0.923077,,,probabilistic,,,9,18.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,directive,unsupported,2.25,VIOLATED,-16.8182,,,18.7231,,396,48,,,,,,,,,,,44.9007,13.4551,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,directive,unsupported,3.0,VIOLATED,-16.0682,,,18.7231,,396,48,,,,,,,,,,,33.6755,10.0914,,,,,,vectorless,,,1,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,directive,unsupported,4.0,VIOLATED,-15.0682,,,18.7231,,396,48,,,,,,,,,,,25.2567,7.56851,,,,,,vectorless,,,1,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,directive,unsupported,5.0,VIOLATED,-14.0682,,,18.7231,,396,48,,,,,,,,,,,20.205299999999998,6.05481,,,,,,vectorless,,,1,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,directive,unsupported,6.5,VIOLATED,-12.5682,,,18.7231,,396,48,,,,,,,,,,,15.5426,4.65754,,,,,,vectorless,,,0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,orig,unsupported,2.25,VIOLATED,-16.8182,,,18.7231,,396,48,,,,,,,,,,,44.9007,13.4551,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,orig,unsupported,3.0,VIOLATED,-16.0682,,,18.7231,,396,48,,,,,,,,,,,33.6755,10.0914,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,orig,unsupported,4.0,VIOLATED,-15.0682,,,18.7231,,396,48,,,,,,,,,,,25.2567,7.56851,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,orig,unsupported,5.0,VIOLATED,-14.0682,,,18.7231,,396,48,,,,,,,,,,,20.205299999999998,6.05481,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,orig,unsupported,6.5,VIOLATED,-12.5682,,,18.7231,,396,48,,,,,,,,,,,15.5426,4.65754,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,retimed,unsupported,2.25,VIOLATED,-10.1152,,,12.0726,,349,48,,,,,,,,,,,38.5691,11.5357,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,retimed,unsupported,3.0,VIOLATED,-9.3652,,,12.0726,,349,48,,,,,,,,,,,28.9268,8.65176,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,retimed,unsupported,4.0,VIOLATED,-8.3652,,,12.0726,,349,48,,,,,,,,,,,21.6951,6.4888200000000005,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,retimed,unsupported,5.0,VIOLATED,-7.3652,,,12.0726,,349,48,,,,,,,,,,,17.356099999999998,5.19105,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,openroad_syn,,retimed,unsupported,6.5,VIOLATED,-5.8652,,,12.0726,,349,48,,,,,,,,,,,13.350900000000001,3.9931200000000002,,,,,,vectorless,,,0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,directive,on,4.55,VIOLATED,-7.235,-7.235,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,92,48,31,43.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,directive,on,5.6,VIOLATED,-6.463,-6.463,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,92,48,32,40.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,directive,on,7.0,VIOLATED,-5.075,-5.075,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,117.0,,,,,,,vectorless,92,48,32,39.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,directive,on,8.4,VIOLATED,-3.675,-3.675,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,92,48,32,39.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,directive,on,10.5,VIOLATED,-0.933,-0.933,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,92,48,33,40.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,off,4.55,VIOLATED,-7.235,-7.235,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,92,48,41,49.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,off,5.6,VIOLATED,-6.463,-6.463,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,92,48,43,50.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,off,7.0,VIOLATED,-5.075,-5.075,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,117.0,,,,,,,vectorless,92,48,43,50.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,off,8.4,VIOLATED,-3.675,-3.675,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,92,48,31,39.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,off,10.5,VIOLATED,-0.933,-0.933,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,92,48,33,43.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,on,4.55,VIOLATED,-7.235,-7.235,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,92,48,37,47.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,on,5.6,VIOLATED,-6.463,-6.463,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,92,48,36,44.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,on,7.0,VIOLATED,-5.075,-5.075,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,117.0,,,,,,,vectorless,92,48,35,46.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,on,8.4,VIOLATED,-3.675,-3.675,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,92,48,35,46.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,orig,on,10.5,VIOLATED,-0.933,-0.933,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,92,48,41,49.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,retimed,off,4.55,VIOLATED,-4.265,-4.265,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,131.0,,,,,,,vectorless,92,49,29,37.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,retimed,off,5.6,VIOLATED,-3.831,-3.831,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,92,48,28,36.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,retimed,off,7.0,VIOLATED,-1.996,-1.996,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,117.0,,,,,,,vectorless,92,48,29,40.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,retimed,off,8.4,VIOLATED,-0.453,-0.453,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,92,48,29,40.0,,
r16_dont_touch_conflict,E - preservation conflict,vivado,2023.1,retimed,off,10.5,MET,1.002,1.002,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,92,48,29,41.0,,
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,off,5.0,VIOLATED,-10.7498,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,26.200000000000003,8.55,,,,,,vectorless,,,1.0,2.0,,
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,on,2.25,VIOLATED,-6.3958,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,57.7,21.8,,,,,,vectorless,,,2.0,3.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,on,3.0,VIOLATED,-5.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,43.2,16.299999999999997,,,,,,vectorless,,,2.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,on,4.0,VIOLATED,-4.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,32.4,12.200000000000001,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,on,5.0,VIOLATED,-3.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,25.9,9.799999999999999,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,directive,on,6.5,VIOLATED,-2.1458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,20.0,7.53,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,off,2.25,VIOLATED,-13.4998,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,58.3,19.0,,,,,,vectorless,,,1.0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,off,3.0,VIOLATED,-12.7498,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,43.7,14.200000000000001,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,off,4.0,VIOLATED,-11.7498,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,32.800000000000004,10.7,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,off,5.0,VIOLATED,-10.7498,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,26.200000000000003,8.55,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,off,6.5,VIOLATED,-9.2498,,,15.4308,_632_,417,48,,10713.8304,,,,,,,,,20.2,6.57,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,on,2.25,VIOLATED,-6.3958,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,57.7,21.8,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,on,3.0,VIOLATED,-5.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,43.2,16.299999999999997,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,on,4.0,VIOLATED,-4.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,32.4,12.200000000000001,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,on,5.0,VIOLATED,-3.6458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,25.9,9.799999999999999,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,orig,on,6.5,VIOLATED,-2.1458,,,8.3278,_0985_,465,48,,13753.5552,,,,,,,,,20.0,7.53,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,off,2.25,VIOLATED,-7.7484,,,9.7389,_617_,421,48,,10809.792,,,,,,,,,47.7,15.299999999999999,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,off,3.0,VIOLATED,-6.9984,,,9.7389,_617_,421,48,,10809.792,,,,,,,,,35.8,11.5,,,,,,vectorless,,,1.0,1.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,off,4.0,VIOLATED,-5.9984,,,9.7389,_617_,421,48,,10809.792,,,,,,,,,26.8,8.59,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,off,5.0,VIOLATED,-4.9984,,,9.7389,_617_,421,48,,10809.792,,,,,,,,,21.5,6.87,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,off,6.5,VIOLATED,-3.4984,,,9.7389,_617_,421,48,,10809.792,,,,,,,,,16.5,5.29,,,,,,vectorless,,,1.0,2.0,214522d2ef19,uncommitted
r16_dont_touch_conflict,E - preservation conflict,yosys,0.58,retimed,on,5.0,VIOLATED,-1.53,,,6.13,dout[15],469,48,,14001.9264,,,,,,,,,23.3,8.47,,,,,,vectorless,,,1.0,2.0,,
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,directive,off,2.7,VIOLATED,-0.099,,,2.132,retime_s1_4_reg/D,663,44,44,32598.5332835,,,,,,,,,86.3434,36.155100000000004,23.650299999999998,60.6496,2.04352,,,probabilistic,,,37,45.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,directive,off,3.6,MET,0.009,,,2.984,retime_s2_4_reg/D,353,48,48,20104.9229845,,,,,,,,,36.8651,11.945300000000001,16.2726,18.9252,1.66736,,,probabilistic,,,18,27.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,directive,off,4.8,MET,0.001,,,3.829,retime_s1_10_reg/D,282,47,47,17451.0406885,,,,,,,,,32.3425,9.41887,13.8475,17.2711,1.2239600000000002,,,probabilistic,,,14,23.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,directive,off,6.0,MET,0.008,,,5.119,retime_s1_15_reg/D,276,29,29,15529.166388,,,,,,,,,21.8517,7.502400000000001,7.0917,14.1558,0.604167,,,probabilistic,,,14,23.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,directive,off,7.8,MET,0.008,,,6.827,retime_s1_6_reg/D,259,29,29,14852.211579499999,,,,,,,,,15.3725,4.8920200000000005,5.32512,9.58269,0.464744,,,probabilistic,,,13,21.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,off,2.7,VIOLATED,-3.363,,,5.413,s1_q_reg[10]/D,599,24,0,28332.91864375,,,,,,,,,78.5342,35.0559,10.9129,66.51010000000001,1.11111,,,probabilistic,,,58,68.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,off,3.6,VIOLATED,-2.415,,,5.371,s1_q_reg[15]/D,596,24,0,27119.54484675,,,,,,,,,56.7057,25.1435,8.02578,47.8466,0.833333,,,probabilistic,,,60,68.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,off,4.8,VIOLATED,-0.985,,,5.123,s1_q_reg[10]/D,673,24,0,30753.71435575,,,,,,,,,47.746900000000004,21.7167,6.30745,40.8144,0.625,,,probabilistic,,,82,92.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,off,6.0,MET,0.0,,,5.315,s1_q_reg[15]/D,575,24,0,26036.2015275,,,,,,,,,32.7486,14.713199999999999,4.66608,27.5825,0.5,,,probabilistic,,,28,36.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,off,7.8,MET,0.001,,,7.129,s1_q_reg[4]/D,367,24,0,17788.202275249998,,,,,,,,,16.5806,6.5288,3.38807,12.8079,0.384615,,,probabilistic,,,16,26.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,on,2.7,VIOLATED,-0.099,,,2.132,retime_s1_4_reg/D,663,44,44,32598.5332835,,,,,,,,,86.3434,36.155100000000004,23.650299999999998,60.6496,2.04352,,,probabilistic,,,37,45.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,on,3.6,MET,0.009,,,2.984,retime_s2_4_reg/D,353,48,48,20104.9229845,,,,,,,,,36.8651,11.945300000000001,16.2726,18.9252,1.66736,,,probabilistic,,,18,28.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,on,4.8,MET,0.001,,,3.829,retime_s1_10_reg/D,282,47,47,17451.0406885,,,,,,,,,32.3425,9.41887,13.8475,17.2711,1.2239600000000002,,,probabilistic,,,15,23.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,on,6.0,MET,0.008,,,5.119,retime_s1_15_reg/D,276,29,29,15529.166388,,,,,,,,,21.8517,7.502400000000001,7.0917,14.1558,0.604167,,,probabilistic,,,13,23.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,orig,on,7.8,MET,0.008,,,6.827,retime_s1_6_reg/D,259,29,29,14852.211579499999,,,,,,,,,15.3725,4.8920200000000005,5.32512,9.58269,0.464744,,,probabilistic,,,13,21.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,retimed,off,2.7,VIOLATED,-1.32,,,3.713,s2_q_reg[1]/D,631,24,0,28339.059509500003,,,,,,,,,63.861399999999996,28.6417,11.2811,51.4692,1.11111,,,probabilistic,,,49,58.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,retimed,off,3.6,VIOLATED,-0.673,,,3.988,s2_q_reg[7]/D,596,24,0,27447.48140475,,,,,,,,,50.3551,22.9478,8.52911,40.9927,0.833333,,,probabilistic,,,27,35.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,retimed,off,4.8,MET,0.0,,,4.508,s2_q_reg[7]/D,387,24,0,18790.22844925,,,,,,,,,25.7743,10.5047,5.705349999999999,19.4439,0.625,,,probabilistic,,,9,17.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,retimed,off,6.0,MET,0.003,,,5.71,s2_q_reg[7]/D,279,24,0,14950.16675775,,,,,,,,,17.3091,5.6452100000000005,4.4315500000000005,12.3775,0.5,,,probabilistic,,,6,15.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,genus,23.12-s086_1,retimed,off,7.8,MET,0.014,,,7.502,s2_q_reg[7]/D,257,24,0,13933.45904475,,,,,,,,,12.370199999999999,3.47909,3.32959,8.655990000000001,0.384615,,,probabilistic,,,6,14.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,directive,unsupported,2.7,VIOLATED,-12.5158,,,14.8648,,309,32,,,,,,,,,,,22.5474,6.36745,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,directive,unsupported,3.6,VIOLATED,-11.6158,,,14.8648,,309,32,,,,,,,,,,,16.9105,4.775589999999999,,,,,,vectorless,,,1,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,directive,unsupported,4.8,VIOLATED,-10.4158,,,14.8648,,309,32,,,,,,,,,,,12.6829,3.5816899999999996,,,,,,vectorless,,,1,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,directive,unsupported,6.0,VIOLATED,-9.2158,,,14.8648,,309,32,,,,,,,,,,,10.1463,2.86535,,,,,,vectorless,,,1,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,directive,unsupported,7.8,VIOLATED,-7.4158,,,14.8648,,309,32,,,,,,,,,,,7.80488,2.20412,,,,,,vectorless,,,0,2.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,orig,unsupported,2.7,VIOLATED,-12.5158,,,14.8648,,309,32,,,,,,,,,,,22.5474,6.36745,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,orig,unsupported,3.6,VIOLATED,-11.6158,,,14.8648,,309,32,,,,,,,,,,,16.9105,4.775589999999999,,,,,,vectorless,,,0,2.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,orig,unsupported,4.8,VIOLATED,-10.4158,,,14.8648,,309,32,,,,,,,,,,,12.6829,3.5816899999999996,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,orig,unsupported,6.0,VIOLATED,-9.2158,,,14.8648,,309,32,,,,,,,,,,,10.1463,2.86535,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,orig,unsupported,7.8,VIOLATED,-7.4158,,,14.8648,,309,32,,,,,,,,,,,7.80488,2.20412,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,retimed,unsupported,2.7,VIOLATED,-5.7006,,,8.0975,,286,32,,,,,,,,,,,20.967699999999997,5.75154,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,retimed,unsupported,3.6,VIOLATED,-4.8006,,,8.0975,,286,32,,,,,,,,,,,15.725800000000001,4.31365,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,retimed,unsupported,4.8,VIOLATED,-3.6006,,,8.0975,,286,32,,,,,,,,,,,11.7944,3.23524,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,retimed,unsupported,6.0,VIOLATED,-2.4006,,,8.0975,,286,32,,,,,,,,,,,9.43549,2.58819,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,openroad_syn,,retimed,unsupported,7.8,VIOLATED,-0.6006,,,8.0975,,286,32,,,,,,,,,,,7.25808,1.9909200000000002,,,,,,vectorless,,,0,1.0,fc64c389b0b0,uncommitted
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,directive,on,5.2,VIOLATED,-2.795,-2.795,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,84,32,29,36.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,directive,on,6.4,VIOLATED,-1.595,-1.595,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,84,32,35,62.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,directive,on,8.0,VIOLATED,-0.294,-0.294,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,84,32,34,66.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,directive,on,9.6,MET,1.132,1.132,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,84,32,34,66.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,directive,on,12.0,MET,2.849,2.849,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,105.0,,,,,,,vectorless,84,32,32,71.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,off,5.2,VIOLATED,-2.795,-2.795,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,84,32,30,42.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,off,6.4,VIOLATED,-1.595,-1.595,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,84,32,30,44.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,off,8.0,VIOLATED,-0.294,-0.294,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,84,32,29,45.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,off,9.6,MET,1.132,1.132,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,84,32,28,36.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,off,12.0,MET,2.849,2.849,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,105.0,,,,,,,vectorless,84,32,26,34.0,,
r17_clock_enable_barrier,F - secondary control signals,vivado,2023.1,orig,on,5.2,VIOLATED,-2.795,-2.795,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,84,32,38,53.0,,
