bench,class,tool,tool_version,variant,mode,period_ns,timing_status,postroute_wns_reg2reg,postroute_tns_reg2reg,postroute_violating_reg2reg,num_ffs,num_ffs_pre_syn,num_cells,area_um2,routed_wirelength_um,achieved_density_pct,overflow_route,overflow_route_h_pct,overflow_route_v_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,congestion_place_max_level,congestion_place_windows,congestion_route_max_level,congestion_route_windows,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_mode,num_lut,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,84,29,35.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,84,28,35.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,9.6,MET,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,vectorless,84,29,40.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,84,28,39.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,84,28,35.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,84,30,42.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,84,29,39.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,9.6,MET,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,vectorless,84,30,41.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,84,27,35.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,84,29,42.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,84,29,42.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,84,28,36.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,9.6,MET,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,vectorless,84,28,36.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,84,27,35.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,84,28,36.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,84,28,38.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,8.0,MET,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,84,29,41.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,9.6,MET,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,vectorless,84,29,40.0,,
r01_reset_backward_barrier,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,12.0,MET,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,vectorless,84,27,34.0,,
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,0.904,MET,,,,,,327,539.182,,,,,,,,,,,,,,,1.07,0.41300000000000003,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,1.104,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.884,0.33799999999999997,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,1.356,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.726,0.275,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,1.65,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.603,0.22599999999999998,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,1.997,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.504,0.187,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,directive,on,2.407,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.424,0.155,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,0.904,VIOLATED,,,,,,303,344.47,,,,,,,,,,,,,,,0.887,0.27399999999999997,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,1.104,VIOLATED,,,,,,303,344.47,,,,,,,,,,,,,,,0.732,0.224,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,1.356,VIOLATED,,,,,,303,344.47,,,,,,,,,,,,,,,0.601,0.183,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,1.65,VIOLATED,,,,,,303,344.47,,,,,,,,,,,,,,,0.499,0.15,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,1.997,MET,,,,,,303,344.47,,,,,,,,,,,,,,,0.41800000000000004,0.124,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,off,2.407,MET,,,,,,303,344.47,,,,,,,,,,,,,,,0.352,0.103,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,0.904,MET,,,,,,327,539.182,,,,,,,,,,,,,,,1.07,0.41300000000000003,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,1.104,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.884,0.33799999999999997,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,1.356,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.726,0.275,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,1.65,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.603,0.22599999999999998,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,1.997,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.504,0.187,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,2.407,MET,,,,,,327,539.182,,,,,,,,,,,,,,,0.424,0.155,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,0.904,VIOLATED,,,,,,306,347.396,,,,,,,,,,,,,,,0.643,0.187,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,1.104,MET,,,,,,306,347.396,,,,,,,,,,,,,,,0.531,0.153,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,1.356,MET,,,,,,306,347.396,,,,,,,,,,,,,,,0.437,0.125,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,1.65,MET,,,,,,306,347.396,,,,,,,,,,,,,,,0.364,0.103,,,,vectorless,,1.0,1.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,1.997,MET,,,,,,306,347.396,,,,,,,,,,,,,,,0.305,0.0847,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,2.407,MET,,,,,,306,347.396,,,,,,,,,,,,,,,0.258,0.0703,,,,vectorless,,1.0,2.0,6cef38b0bbd0,uncommitted
r02_reset_no_valid_init,A - reset / initial state,,,orig,,0.1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.1496,VIOLATED,,,,55,32,590,1486.293007,,,,,,,,,,,,,,,11.2493,4.641850000000001,4.1661399999999995,6.68194,0.401176,probabilistic,,31,42.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.16,VIOLATED,,,,110,64,648,1787.5180315000002,,,,,,,,,,,,,,,10.415000000000001,3.56516,5.40998,4.25629,0.7486879999999999,probabilistic,,40,51.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.163,VIOLATED,,,,55,32,561,1459.6344589999999,,,,,,,,,,,,,,,10.6964,4.36596,3.86709,6.461139999999999,0.368196,probabilistic,,40,49.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.1862,VIOLATED,,,,114,64,756,1999.47409625,,,,,,,,,,,,,,,9.88853,3.49446,4.8605599999999995,4.36124,0.666735,probabilistic,,56,68.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.2137,VIOLATED,,,,62,32,656,1702.6700385,,,,,,,,,,,,,,,8.84601,3.6748100000000004,3.0707400000000002,5.45931,0.31594799999999995,probabilistic,,40,49.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.3053,VIOLATED,,,,62,32,632,1630.245626,,,,,,,,,,,,,,,6.56,2.67583,2.28632,4.05293,0.220757,probabilistic,,84,104.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.3201,MET,,,,110,64,453,1390.5934929999999,,,,,,,,,,,,,,,4.39037,1.26688,2.64578,1.37036,0.374227,probabilistic,,28,39.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.3684,VIOLATED,,,,,,554,1447.36088325,,,,,,,,,,,,,,,4.77323,1.88159,1.85005,2.75107,0.17210599999999998,probabilistic,,30,38.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.4361,MET,,,,61,32,356,1023.4971295,,,,,,,,,,,,,,,2.86538,0.948561,1.40519,1.30786,0.15232500000000002,probabilistic,,16,26.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.6402,MET,,,,68,64,274,924.3310775,,,,,,,,,,,,,,,1.54335,0.43181200000000003,0.873349,0.554333,0.11567,probabilistic,,21,33.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,0.6417,MET,,,,,,415,1187.1438332500002,,,,,,,,,,,,,,,2.59494,0.8678279999999999,1.21328,1.26777,0.11389099999999999,probabilistic,,16,25.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,1.046,MET,,,,,,231,689.856315,,,,,,,,,,,,,,,0.797142,0.2813,0.299752,0.468124,0.0292667,probabilistic,,14,23.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.1496,VIOLATED,,,,24,32,538,1346.3173267500001,,,,,,,,,,,,,,,11.118400000000001,5.255240000000001,2.0213900000000002,8.92231,0.174706,probabilistic,,35,45.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.163,VIOLATED,,,,24,32,586,1468.46502625,,,,,,,,,,,,,,,11.2151,5.4111899999999995,1.8523299999999998,9.202409999999999,0.16034400000000001,probabilistic,,52,61.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.1862,VIOLATED,,,,48,64,662,1680.665254,,,,,,,,,,,,,,,11.184899999999999,5.13513,2.48949,8.415280000000001,0.280081,probabilistic,,74,90.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.2137,VIOLATED,,,,24,32,552,1347.54159325,,,,,,,,,,,,,,,7.68822,3.62345,1.2910300000000001,6.27263,0.12456699999999998,probabilistic,,40,48.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.3053,VIOLATED,,,,24,32,529,1309.8752385,,,,,,,,,,,,,,,5.43353,2.60639,0.9103629999999999,4.435180000000001,0.0879856,probabilistic,,67,87.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.3684,VIOLATED,,,,,,577,1425.8574555,,,,,,,,,,,,,,,4.7668,2.25058,0.8914310000000001,3.8004800000000003,0.074886,probabilistic,,46,54.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.4361,VIOLATED,,,,24,32,561,1389.37187075,,,,,,,,,,,,,,,3.8715,1.84914,0.644213,3.1668,0.060486099999999994,probabilistic,,48,58.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,0.6402,VIOLATED,,,,48,64,711,1757.13898975,,,,,,,,,,,,,,,3.3061599999999998,1.47188,0.728293,2.49547,0.0824055,probabilistic,,79,92.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,1.0465,MET,,,,,,431,1105.61038575,,,,,,,,,,,,,,,1.40096,0.619311,0.290819,1.08493,0.0252059,probabilistic,,13,23.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.1496,VIOLATED,,,,55,32,590,1486.293007,,,,,,,,,,,,,,,11.2493,4.641850000000001,4.1661399999999995,6.68194,0.401176,probabilistic,,32,42.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.16,VIOLATED,,,,110,64,648,1787.5180315000002,,,,,,,,,,,,,,,10.415000000000001,3.56516,5.40998,4.25629,0.7486879999999999,probabilistic,,41,52.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.163,VIOLATED,,,,55,32,561,1459.6344589999999,,,,,,,,,,,,,,,10.6964,4.36596,3.86709,6.461139999999999,0.368196,probabilistic,,40,49.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.1862,VIOLATED,,,,114,64,756,1999.47409625,,,,,,,,,,,,,,,9.88853,3.49446,4.8605599999999995,4.36124,0.666735,probabilistic,,53,66.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.2137,VIOLATED,,,,62,32,656,1702.6700385,,,,,,,,,,,,,,,8.84601,3.6748100000000004,3.0707400000000002,5.45931,0.31594799999999995,probabilistic,,40,48.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3053,VIOLATED,,,,62,32,632,1630.245626,,,,,,,,,,,,,,,6.56,2.67583,2.28632,4.05293,0.220757,probabilistic,,80,101.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3201,MET,,,,110,64,453,1390.5934929999999,,,,,,,,,,,,,,,4.39037,1.26688,2.64578,1.37036,0.374227,probabilistic,,24,38.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3684,VIOLATED,,,,,,554,1447.36088325,,,,,,,,,,,,,,,4.77323,1.88159,1.85005,2.75107,0.17210599999999998,probabilistic,,30,38.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.4361,MET,,,,61,32,356,1023.4971295,,,,,,,,,,,,,,,2.86538,0.948561,1.40519,1.30786,0.15232500000000002,probabilistic,,15,26.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.6402,MET,,,,68,64,274,924.3310775,,,,,,,,,,,,,,,1.54335,0.43181200000000003,0.873349,0.554333,0.11567,probabilistic,,18,31.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,0.6417,MET,,,,,,415,1187.1438332500002,,,,,,,,,,,,,,,2.59494,0.8678279999999999,1.21328,1.26777,0.11389099999999999,probabilistic,,17,25.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,1.046,MET,,,,,,231,689.856315,,,,,,,,,,,,,,,0.797142,0.2813,0.299752,0.468124,0.0292667,probabilistic,,14,23.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.1496,VIOLATED,,,,25,33,543,1312.979414,,,,,,,,,,,,,,,9.07269,4.3450299999999995,1.70933,7.18218,0.18117599999999998,probabilistic,,36,46.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.163,VIOLATED,,,,25,33,542,1310.047464,,,,,,,,,,,,,,,8.53949,4.07886,1.57839,6.79482,0.16628199999999999,probabilistic,,40,49.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.1862,VIOLATED,,,,49,65,649,1616.2922435,,,,,,,,,,,,,,,8.340739999999998,3.6734,2.20273,5.85078,0.287229,probabilistic,,55,67.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.2137,VIOLATED,,,,25,33,579,1426.3955234999999,,,,,,,,,,,,,,,7.21425,3.5329900000000003,1.21283,5.87458,0.126832,probabilistic,,49,57.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3053,VIOLATED,,,,25,33,564,1339.26108275,,,,,,,,,,,,,,,4.61113,2.22045,0.8640749999999999,3.6586700000000003,0.0883819,probabilistic,,61,83.0,256538ea7173,585535c
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3201,VIOLATED,,,,49,65,656,1642.8309562499999,,,,,,,,,,,,,,,5.308870000000001,2.3889699999999996,1.32478,3.81776,0.16632300000000003,probabilistic,,49,60.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3684,VIOLATED,,,,,,512,1247.441399,,,,,,,,,,,,,,,3.16123,1.4162000000000001,0.742008,2.3423599999999998,0.0768567,probabilistic,,24,32.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.4361,VIOLATED,,,,25,33,568,1372.774108,,,,,,,,,,,,,,,3.32878,1.62069,0.5599459999999999,2.7061300000000004,0.0627058,probabilistic,,33,44.0,256538ea7173,33c3049
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.6402,MET,,,,49,65,336,966.2012474999999,,,,,,,,,,,,,,,1.49742,0.5212870000000001,0.6337689999999999,0.7801140000000001,0.08353949999999999,probabilistic,,10,25.0,256538ea7173,4f7c7a48
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.7334,MET,,,,,,396,1023.293693,,,,,,,,,,,,,,,1.3984699999999999,0.5846020000000001,0.35546599999999995,1.00539,0.0376166,probabilistic,,11,20.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,1.046,MET,,,,,,258,719.26375925,,,,,,,,,,,,,,,0.714256,0.262521,0.240379,0.447849,0.0260277,probabilistic,,6,16.0,ae293f61b199,uncommitted
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.1496,,-0.16,-3.656,28.0,55,,677,,3460.58,88.524,0,0.0,0.0,0.98,0.203,0.002,,,,,10,0,8.51443593,3.5589317,,,0.0,probabilistic,,87,106.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.163,,-0.173,-3.926,30.0,55,,622,,3328.99,85.359,0,0.0,0.0,1.1,0.269,0.003,,,,,10,0,7.83307079,3.2131009,,,0.0,probabilistic,,94,113.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.1862,,-0.076,-4.118,81.0,114,,812,,4809.805,82.674,0,0.0,0.0,1.11,0.267,0.003,,,,,10,0,9.90351496,3.73396405,,,1.681,probabilistic,,196,19.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.2137,,-0.102,-1.994,27.0,62,,706,,3884.915,85.72,0,0.0,0.0,0.8,0.247,0.002,,,,,10,0,6.84797331,2.85022709,,,0.0,probabilistic,,95,115.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.3053,,-0.036,-0.435,23.0,62,,680,,3629.62,84.203,0,0.0,0.0,0.84,0.235,0.002,,,,,10,0,4.62840064,1.90311187,,,0.0,probabilistic,,112,140.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.4361,,0.0,0.0,0.0,61,,387,,2086.325,73.113,0,0.0,0.0,1.02,0.389,0.004,,,,,10,0,1.69112418,0.48658753,,,0.0,probabilistic,,62,81.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.1496,,-0.017,-0.095,8.0,24,,628,,3162.49,94.145,0,0.0,0.0,0.86,0.574,0.005,,,,,10,0,14.51843972,7.3509492,,,0.0,probabilistic,,82,103.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.163,,-0.004,-0.005,2.0,24,,684,,3575.345,96.054,0,0.0,0.0,1.21,0.572,0.007,,,,,10,0,15.48529545,7.91140292,,,0.0,probabilistic,,80,103.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.2137,,0.039,0.0,0.0,24,,623,,2927.91,91.85,0,0.0,0.0,0.84,0.589,0.005,,,,,10,0,9.7473916,4.89531111,,,0.0,probabilistic,,85,107.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.3053,,0.131,0.0,0.0,24,,592,,2874.32,89.667,0,0.0,0.0,0.68,0.584,0.004,,,,,10,0,6.85822884,3.39696573,,,0.0,probabilistic,,113,142.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.4361,,0.255,0.0,0.0,24,,634,,3022.82,92.429,0,0.0,0.0,0.34,0.588,0.002,,,,,10,0,5.21329985,2.61074838,,,0.0,probabilistic,,77,96.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.1496,,-0.16,-3.656,28.0,55,,677,,3460.58,88.524,0,0.0,0.0,0.98,0.203,0.002,,,,,10,0,8.51443593,3.5589317,,,0.0,probabilistic,,87,106.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.163,,-0.173,-3.926,30.0,55,,622,,3328.99,85.359,0,0.0,0.0,1.1,0.269,0.003,,,,,10,0,7.83307079,3.2131009,,,0.0,probabilistic,,93,113.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.1862,,-0.076,-4.118,81.0,114,,812,,4809.805,82.674,0,0.0,0.0,1.11,0.267,0.003,,,,,10,0,9.90351496,3.73396405,,,1.681,probabilistic,,188,22.0,,
r02_reset_no_valid_init,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.2137,,-0.102,-1.994,27.0,62,,706,,3884.915,85.72,0,0.0,0.0,0.8,0.247,0.002,,,,,10,0,6.84797331,2.85022709,,,0.0,probabilistic,,94,114.0,,
